title|author|genre|tags|summary|media|publish|adult|thumbnail_small|thumbnail_big|link
나만 몰랐던 너의 이야기|도미노,|BL,성인,|시간,꿈,남자,생각,관계,감정,|'나, 남자랑도 섹스 할 수 있구나..'. 그렇다 할 꿈도, 장래도 진지하게 생각해 본 적 없는 표 민은 제대 후 스터디에서 만난 남자후배 지수와 술에 취해 관계를 가진 뒤 섹스파트너가 된다. 함께 보내는 시간이 많아질 수록 민은 지수에게 파트너 이상의 감정을 느끼게 되지만, 지수는 그런 민을 계속해서 밀어낸다. 그러던 어느 날 지수는 한 통의 전화를 받고 자취를 감추는데...|레진코믹스|1|1|http://ncdn.lezhin.com/v2/comics/4580864276561920/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/4580864276561920/images/wide?width=1200|http://www.lezhin.com/ko/comic/nobody_knows
마루의 사실|의외의 사실,|일상,||어느 날 우리 집에 개가 왔다. 무덤덤한 개 마루와 나의 작은 이야기들.|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/154/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/154/images/wide?width=1200|http://www.lezhin.com/ko/comic/marusasil
초년의 맛|앵무,|음식,드라마,|청춘,인생,마음,시대,|살기 위한 에너지원 그 이상... 우리는 음식을 통해 위로받고 소통하고 또 마음을 나눈다. 음식을 통해 만나고 나아가는 이 시대 초년생들의 달콤 쌉쌀한 인생의 맛, 먹방 청춘만화 !|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/5771872688144384/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5771872688144384/images/wide?width=1200|http://www.lezhin.com/ko/comic/rookie
아스타드 왕립유랑극단|폴빠,입개,|판타지,|전설,왕,신,|신이 만든 땅 아스타드에는 전설과 이야기들이 넘쳐나죠! 저희 아스타드 왕립 유랑극단은 관객에게 후회되지 않는 선택이 될 것입니다. 말로만 전해내려져 오는 이야기들을 직접 눈으로 보여드립니다! 요정 문학의 권위자 라프너가 직접 선별한 다양한 출신의 배우들의 놀라운 연기들과 묘기를 보러 오세요!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/315/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/315/images/wide?width=1200|http://www.lezhin.com/ko/comic/astadtroupe
우두머리|고영훈,|드라마,|운명,|대통령과 조폭 보스의 운명이 뒤바뀐다! 우두머리 대 우두머리!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/498/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/498/images/wide?width=1200|http://www.lezhin.com/ko/comic/bossxboss
졸리 로즈|이아영,|로맨스,판타지,|그녀,남자,여성,|라이벌 여성 해적단 ‘매드 메리’에 사로잡힌 ‘가네슈’ 해적단 선장 네쉬. 해질녘, 매드 메리의 그녀들이 네쉬를 가두는 이유는 과연...?! ’홀로 남자’인 네쉬를 둘러싸고 벌어지는 매드 메리 해적단의 기묘한 기류! 과연 그녀들은 장미인가, 가시인가! [외모윤리] 이아영 작가의 본격 해적 로맨스 [졸리 로즈], 처녀 출항!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/6129586490834944/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/6129586490834944/images/wide?width=1200|http://www.lezhin.com/ko/comic/jolly_rose
어바웃 제인|엠제이,|SF,액션,|그녀,세계,생활,사랑,신,학교,짝사랑,|과학이 비약적으로 발전한 2099년 신행성 '에텔', 고도화된 발전 뒤에는 가장 영향력 있는 인물인 세계 최고의 로봇설계 권위자 렌 크라프트가 있다. 그리고 그녀의 하나뿐인 딸 제인은 학교의 킹카 네이선을 짝사랑하는 평범한 학교생활을 보내고 있다. 이전처럼 네이선을 몰래 지켜보던 어느날, 제인은 네이선에게 데이트 신청을 받는다. 얼떨결에 네이선과 새해를 맞이하게 된 그 순간! 광장에 대규모 테러가 일어나는데..?!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/4832793653936128/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/4832793653936128/images/wide?width=1200|http://www.lezhin.com/ko/comic/aboutjane
눈의 마녀|나락갈대,|판타지,개그,|그녀,삶,|혼자 집을 보던 설희에게 갑작스런 손님이 왔다. 바로 서커스를 탈출한 동물과 구미호가 그녀의 집으로 도망온 것! 설희는 얼결에 받아주지만 곧 그들을 쫓던 단장에게 함께 납치 당하고 마는데... 평범한 일상에 난입한 곰, 호랑이, 구미호와 마녀들까지! 설희의 삶은 과연 어디로 가는 것인가!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/5736243817611264/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5736243817611264/images/wide?width=1200|http://www.lezhin.com/ko/comic/witchofsnow
광연전설|느릅,|개그,판타지,|평화,전설,|자경단 단장 유드의 수호로 평화롭던 도시 청림. 그 뒤편에 단장을 죽이려는 자들이 나타나게 되면서 평화가 조금씩 깨져 간다. 실패할리 없어 보였던 단장 축출 작전, 그러나 유드의 객으로 머무는 타지인 광연에 의해 틀어지고 마는데.. 과연 유드는 죽이려는 자와 지키려는 자의 대립에서 무사할 수 있을까? 전설이 전설이 아니던 그때의 이야기, [광연전설]!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/5105084793356288/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5105084793356288/images/wide?width=1200|http://www.lezhin.com/ko/comic/klegend
마들레느가 9번지|진혜리,|음식,로맨스,||어느 날 갑자기 유럽의 동네 제과점에서 일하게 된다면? 행동파 모건 부인, 쿨한 파티쉐 비숍, 아르바이트 겸 작가 지망생 줄리가 꾸려나가는 작은 제과점 이야기.|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/6/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/6/images/wide?width=1200|http://www.lezhin.com/ko/comic/m_street_no9
방황하는 신|1230,|미스터리,|인간,세상,위기,|잔인한 범죄, 떠도는 악령, 믿음을 강령하는 종교가 뒤섞인 황폐한 세상. 그 속에 인간이 흘린 내면의 흔적을 볼 수 있는 형사 김동. 세상을 구원하라고 떠밀린 그에게 닥친 수많은 위기들! 혼탁을 뛰어넘은 혼돈의 세상을 그가 구원할 수 있을까?|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/413/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/413/images/wide?width=1200|http://www.lezhin.com/ko/comic/lostgod
도그마|개미,|SF,액션,|인간,신,시대,|이제 인간들의 육체는 더 이상 피와 살로 이루어져 있지 않다. 로봇과 인공신체가 피와 살을 대신하게 된 시대, 그 속에서 연약하지만 순수한 육체를 가진 유라는 로봇들의 타겟이 된다. 그리고 위협받는 유라를 보호하려는 아론과 스스로 강해지고 싶어하는 유라, 그리고 '마키아'. 뇌리에 꽂히는 강렬한 SF액션 [도그마].|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/6751617097662464/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/6751617097662464/images/wide?width=1200|http://www.lezhin.com/ko/comic/dogma
저스트 로디드|2tle,|로맨스,|사랑,고백,짝사랑,|성공한 우찬은, 드디어 오랜 짝사랑이자 첫사랑인 여주에게 고백한다. 그러나 우찬의 고백은 변해버린 여주에 의해 제대로 전해지지도 못한 채 차이게 된다. 후회와 미련에 빠져 잠이 든 우찬은, 다음 날 아침 자기가 여주를 만나기 전의 그 때로 돌아갔다는 것을 깨닫는데...! 다시 찾아온 기회, 우찬은 여주를 쟁취할 수 있을 것인가!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/6190582933749760/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/6190582933749760/images/wide?width=1200|http://www.lezhin.com/ko/comic/just_loaded
J의 모든 것|나카무라 아스미코,|BL,|소년,아버지,여자,만남,운명,남자,생활,사랑,학교,인생,|'여자 이상으로 남자를 애태우고, 남자 이상으로 여자를 울리고, 최고로 기발하고 아주 뜨거운! 나의 인생 이야기를 들려주지…' 아버지와 어머니를 잃고 명문 남학교 기숙사에서 새로운 생활을 시작한 소년 J.그의 소망은 마릴린 먼로 같은 여자가 되는 것. 기숙사에서 만난 상급생 폴과의 만남으로 그들의 운명이 시작되고, 엇갈리는 세 남자는 진정한 사랑을 찾을 수 있을까…? 나카무라 아스미코의 걸작 장편.|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/5073201487151104/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5073201487151104/images/wide?width=1200|http://www.lezhin.com/ko/comic/jnosubete
더 폴 오브 맨|안시,|드라마,|남자,|누군가로부터 벗어나려는 남자와, 누군가를 찾아내려는 남자! 성격도, 사연도, 목적도 다른 두 남자의 끝을 알 수 없는 로드무비!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/5321439212732416/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5321439212732416/images/wide?width=1200|http://www.lezhin.com/ko/comic/fall_of_man
심귀전|심쓰리,|호러,고어,|상상,세계,시리즈,마음,단편,|누구나 마음 속에 가지고 있는 불안의 씨앗을 작가만의 상상력으로 극대화시킨 단편 연작 시리즈. 몰입할 수밖에 없는 공포의 세계로 초대합니다.|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/5471116705660928/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5471116705660928/images/wide?width=1200|http://www.lezhin.com/ko/comic/ghost_in_your_heart
여고생 부적합|섹시빔,|학원,개그,|여고생,완벽,생존,최강,|핏이 딱 맞는 타이트한 블라우스, 바람에 약한 아슬아슬 플레어 치마, 그리고 그 뒤에는..? 다친 여동생 자영의 개근상을 지켜주기 위해 팔불출 오빠 자남이 떴다! 하얀 피부의 강렬한 포인트 수염, 선글라스 뒤의 살기 어린 눈매, 그리고 보디빌더도 울고 갈 완벽한 근육 라인의 이 오빠, 무사히 버틸 수 있을까요? 지상 최강의 남고생 유자남의 여고 생존기, [여고생 부적합]!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/6071349124005888/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/6071349124005888/images/wide?width=1200|http://www.lezhin.com/ko/comic/bujukhap
은수|작업실 시보,|성인,로맨스,|친구,행복,시간,남자,신,인생,|'당신은 누구인가요?' 무엇이든 주목받지 않고는 못 배기는 배은수는 남자친구에게 청혼을 받고 인생의 가장 행복한 시간을 보낸다. 하지만 그 다음날 남자친구의 자살소식을 접하는데... 배은수에게 몰아치는 인생의 천국과 지옥. 강렬한 작품을 선보이는 작업실 시보의 신작!|레진코믹스|1|1|http://ncdn.lezhin.com/v2/comics/6080299074584576/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/6080299074584576/images/wide?width=1200|http://www.lezhin.com/ko/comic/eunsoo
밥보다 남친|R수없음,|성인,일상,|연애,|어느날 남친이 물었습니다, '아가, 내 어디가 제일 좋아?' '음... 섹스♡?' 낮이밤이 여친이 나타났다! 양같은 남친과 늑대같은 여친의 은밀하고 달달한 연애이야기, 여공남수 일상툰 !|레진코믹스|1|1|http://ncdn.lezhin.com/v2/comics/4968284130902016/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/4968284130902016/images/wide?width=1200|http://www.lezhin.com/ko/comic/RicethanBF
말할 수 없는 남매|윌로우,|로맨스,개그,|생활,학교,사고,학생,|전학 첫 날부터 큰 사고를 쳤다. 첫눈에 반한 남학생의 관심을 끌기위해 오빠와 사귄다는 거짓말로 학교를 발칵 뒤집어 놓은 다이너마이트 남매의 학교생활. 탄탄한 실력을 갖춘 윌로우님의 장편 데뷔작.|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/99/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/99/images/wide?width=1200|http://www.lezhin.com/ko/comic/my_secret_brother
히 러브즈 미|제인,|로맨스,학원,|그녀,만남,왕,꿈,완벽,고백,학교,시절,아이,생각,|어린시절부터 완벽한 왕자님과의 만남을 꿈꿔온 공주님, 공지우. 그녀는 학교 최고의 아이돌, 연예계 데뷔를 앞두고 있는 한태준에게 고백할 찬스만 노리고 있었다. 하지만, 예상 못한 뒷걸음질 도중 생각하지도 못했던 인물에게 질투를 불태우게 되는데....!!?! 상큼 발랄 틴에이지 학원 순정물!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/57/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/57/images/wide?width=1200|http://www.lezhin.com/ko/comic/he_loves_me
내 학생이 싸이코패스일 리가 없어|명왕성,|개그,학원,|살인,신,고백,학생,|총기난사, 연쇄살인, 시체유기 등등 수많은 범죄의 중심에 있는 '싸이코패스'. 조용하게 우리들 사이에서 범죄를 저지르는 그들이 ... 내 제자라면..?! '아무래도 싸이코패스인 것 같아요.' 신임 보건교사 김영희에게 던져진 폭탄 같은 고백! 그런데 이 학생, 뭔가 어설프다..?! [내 학생이 싸이코패스일 리가 없어], 시작합니다!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/6058601980887040/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/6058601980887040/images/wide?width=1200|http://www.lezhin.com/ko/comic/nehakssa
천계지부 로망컴퍼니|멈,|BL,성인,|능력,신,연애,위기,악마,|빠르게 진화한 인류가 하늘의 능력에 기대지 않게 되자 천계에 대 실업 상태가 찾아왔다! 이 경제 위기(?)를 타파하기 위해 신은 천사와 악마가 함께 일할 수 있는 회사를 설립하니, 그 이름이 바로 ‘로망컴퍼니’. 그런데, 하라는 일은 안 하고 왜 연애질만…!!|레진코믹스|1|1|http://ncdn.lezhin.com/v2/comics/5849383358955520/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5849383358955520/images/wide?width=1200|http://www.lezhin.com/ko/comic/roman
표준규격전사|오솟,|개그,판타지,|모험,|지극히 정상적인(?) 그들의 표준적인 모험 이야기가 시작된다!|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/4733152235356160/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/4733152235356160/images/wide?width=1200|http://www.lezhin.com/ko/comic/standardheroes
베팅맨|돌돔,양갱,|스포츠,성인,|상상,친구,여자,능력,삶,|어느 날 우연히 투시 능력이 생긴 예진구. 평범한 삶을 살아가던 그는 여자친구와의 이별을 계기로 부자가 되기 위해 도박판에 뛰어든다. 하지만 그곳엔 진구의 상상을 뛰어넘는 난관들이 기다리고 있는데...|레진코믹스|1|1|http://ncdn.lezhin.com/v2/comics/5727353921863680/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/5727353921863680/images/wide?width=1200|http://www.lezhin.com/ko/comic/bettingman
저승GO|최가은,|액션,판타지,|선생님,인간,학교,고등학교,|인간의 냄새를 풍기지 말라. 저승고등학교 8반 담임으로 부임한 김인간 선생님의 치열한 저승고 적응기.|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/160/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/160/images/wide?width=1200|http://www.lezhin.com/ko/comic/phantom_school
여자 제갈량|김달,|시대극,|과거,꽃,신,여성,|조조의 위, 손권의 오, 그리고 유비의 촉. 과거 삼등분 되어 있던 중국 대륙의 한복판에서 여러 책사들이 자신의 책략을 뽐내며 화려하게 꽃을 피웠다. 그리고 그 중에서 가장 밝게 빛나던 제갈량을 여성으로 재해석한다! 본격 성별반전 대하드라마 !|레진코믹스|1|0|http://ncdn.lezhin.com/v2/comics/313/images/thumbnail?width=250|http://ncdn.lezhin.com/v2/comics/313/images/wide?width=1200|http://www.lezhin.com/ko/comic/girlgongmyung
